  ,activity,amount,timestamp,device,location,frequency,failed_attempts,previous_behavior,risk_label
user_6104,Bill Payment,2853.35,03-01-2025 09:29,Desktop-Windows,"Los Angeles, US",3,5,Occasional user - sporadic activity,Not Fraud
user_6439,Money Transfer,11001.59,15-02-2025 17:04,ATM,"Moscow, RU",2,0,Recently flagged - suspicious history,Fraud
user_2874,Login,0,26-02-2025 04:38,Mobile-Android,"London, UK",2,0,Occasional user - sporadic activity,Not Fraud
user_3348,Card Swipe,52.47,21-08-2025 07:56,Mobile-iOS,"Houston, US",6,0,Multiple device switches,Not Fraud
user_6748,Money Transfer,2545.61,03-07-2025 16:16,Desktop-Windows,"New York, US",4,0,Dormant account - reactivated,Not Fraud
user_5236,ATM Withdrawal,197.1,17-06-2025 02:56,Mobile-iOS,"Singapore, SG",9,0,Frequent user - daily activity,Not Fraud
user_7272,Login,0,02-03-2025 07:05,Mobile-Android,"Mumbai, IN",4,1,Frequent user - daily activity,Not Fraud
user_9057,Bill Payment,782.12,06-05-2025 11:26,Desktop-Mac,"Sydney, AU",1,0,New user - no history,Not Fraud
user_8517,Bill Payment,1185.75,05-08-2025 23:32,Desktop-Mac,"Sao Paulo, BR",2,0,Multiple device switches,Not Fraud
user_3130,ATM Withdrawal,491.95,24-04-2025 22:39,Desktop-Mac,"Dubai, AE",2,2,Recently flagged - suspicious history,Not Fraud
user_5807,Card Swipe,238.87,16-01-2025 06:10,POS-Terminal,"Houston, US",1,0,New user - no history,Not Fraud
user_5969,Wallet Top-up,1699.05,02-03-2025 23:09,Desktop-Windows,"Dubai, AE",5,0,Recently flagged - suspicious history,Fraud
user_7199,Wallet Top-up,461.32,22-07-2025 07:05,POS-Terminal,"Bangalore, IN",1,1,Dormant account - reactivated,Not Fraud
user_6847,ATM Withdrawal,291.67,26-06-2025 09:25,Desktop-Windows,"Berlin, DE",3,0,New user - no history,Not Fraud
user_9078,Online Purchase,1642.37,05-03-2025 06:09,Mobile-Android,"Dubai, AE",2,0,Dormant account - reactivated,Not Fraud
user_9199,Wallet Top-up,2419.84,12-03-2025 17:33,Tablet,"Berlin, DE",2,5,Multiple device switches,Not Fraud
user_6690,Money Transfer,16340.35,11-02-2025 23:11,ATM,"Singapore, SG",2,1,Recently flagged - suspicious history,Fraud
user_4055,Online Purchase,2590.25,21-03-2025 07:25,Tablet,"Sao Paulo, BR",2,0,Frequent user - daily activity,Not Fraud
user_9277,Add Beneficiary,0,11-02-2025 03:03,Mobile-Android,"Kolkata, IN",1,0,Regular user - consistent pattern,Not Fraud
user_1531,Login,0,02-05-2025 09:58,ATM,"Chicago, US",1,1,New user - no history,Not Fraud
user_8645,Wallet Top-up,1247.75,11-06-2025 18:06,ATM,"Delhi, IN",7,1,Dormant account - reactivated,Not Fraud
user_1834,Wallet Top-up,778.82,12-06-2025 15:18,Desktop-Mac,"Dubai, AE",2,0,Regular user - consistent pattern,Not Fraud
user_2262,Online Purchase,2874.82,12-02-2025 11:21,POS-Terminal,"Chicago, US",2,0,Consistent single-device user,Not Fraud
user_1056,Card Swipe,77.42,03-07-2025 13:48,Mobile-iOS,"Bangalore, IN",7,0,Regular user - consistent pattern,Not Fraud
user_9388,Money Transfer,15594.98,03-02-2025 13:53,Mobile-iOS,"Beijing, CN",6,0,Multiple device switches,Fraud
user_8882,Card Swipe,389.7,03-08-2025 14:31,Mobile-iOS,"New York, US",6,0,New user - no history,Not Fraud
user_3982,ATM Withdrawal,278.04,04-04-2025 17:45,ATM,"Mumbai, IN",5,0,Regular user - consistent pattern,Not Fraud
user_5208,ATM Withdrawal,105.14,12-04-2025 18:13,Mobile-iOS,"Houston, US",5,0,Regular user - consistent pattern,Not Fraud
user_7265,Wallet Top-up,1060.47,01-05-2025 13:25,Mobile-Android,"Delhi, IN",2,1,New user - no history,Not Fraud
user_5028,Loan Application,17001.6,11-07-2025 21:23,Mobile-iOS,"Los Angeles, US",1,0,Multiple device switches,Fraud
user_3378,Add Beneficiary,0,03-01-2025 06:30,Mobile-iOS,"Houston, US",1,3,Recently flagged - suspicious history,Not Fraud
user_5621,Online Purchase,2109.93,10-08-2025 17:39,Mobile-iOS,"Lagos, NG",1,2,New user - no history,Not Fraud
user_1386,Login,0,19-04-2025 11:06,Tablet,"Berlin, DE",1,0,Frequent user - daily activity,Not Fraud
user_7034,Money Transfer,7572.29,02-07-2025 17:48,Tablet,"Kolkata, IN",3,0,Frequent user - daily activity,Not Fraud
user_6406,Online Purchase,933.03,05-01-2025 07:00,ATM,"Chicago, US",4,3,Multiple device switches,Not Fraud
user_3547,Card Swipe,257.73,08-08-2025 19:50,Mobile-Android,"Toronto, CA",1,0,New user - no history,Not Fraud
user_8357,Card Swipe,171.46,06-04-2025 07:14,ATM,"Lagos, NG",2,0,Recently flagged - suspicious history,Not Fraud
user_7166,Login,0,29-04-2025 18:51,Mobile-iOS,"London, UK",2,0,Recently flagged - suspicious history,Not Fraud
user_7058,ATM Withdrawal,217.2,02-04-2025 13:09,Mobile-Android,"Bangalore, IN",1,0,Consistent single-device user,Not Fraud
user_5318,Card Swipe,270.46,20-06-2025 16:14,POS-Terminal,"Los Angeles, US",1,0,Frequent user - daily activity,Not Fraud
user_1261,Bill Payment,2666.56,19-03-2025 11:04,Tablet,"Dubai, AE",4,1,Multiple device switches,Not Fraud
user_3830,Password Change,0,25-06-2025 10:48,Tablet,"Delhi, IN",1,0,Recently flagged - suspicious history,Not Fraud
user_7825,Add Beneficiary,0,17-06-2025 10:00,Desktop-Mac,"Beijing, CN",1,3,Frequent user - daily activity,Not Fraud
user_4411,Wallet Top-up,2900.85,05-02-2025 12:26,Desktop-Windows,"Moscow, RU",1,0,Consistent single-device user,Not Fraud
user_1853,Add Beneficiary,0,24-07-2025 20:44,Desktop-Windows,"Sydney, AU",7,5,Frequent user - daily activity,Not Fraud
user_1942,Password Change,0,08-03-2025 18:49,Mobile-Android,"Mumbai, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_7850,Money Transfer,19142.01,20-04-2025 11:54,Desktop-Windows,"Berlin, DE",2,1,Dormant account - reactivated,Not Fraud
user_8376,Login,0,14-08-2025 18:32,Desktop-Mac,"Sydney, AU",2,0,Multiple device switches,Not Fraud
user_1452,Online Purchase,2494.36,16-02-2025 14:09,Desktop-Mac,"Houston, US",2,2,Consistent single-device user,Not Fraud
user_3953,Login,0,07-02-2025 17:11,Desktop-Mac,"Los Angeles, US",4,2,Dormant account - reactivated,Not Fraud
user_7978,Loan Application,2457.81,15-01-2025 13:27,ATM,"Toronto, CA",3,0,New user - no history,Not Fraud
user_5394,Wallet Top-up,1215.42,14-02-2025 15:02,Mobile-Android,"Dubai, AE",8,0,Occasional user - sporadic activity,Not Fraud
user_7770,Loan Application,15904.53,17-02-2025 00:56,POS-Terminal,"Delhi, IN",2,0,Multiple device switches,Fraud
user_1414,Money Transfer,9039.01,24-08-2025 20:48,Mobile-iOS,"Berlin, DE",1,3,Consistent single-device user,Not Fraud
user_6610,Login,0,20-02-2025 22:18,Mobile-iOS,"Houston, US",5,0,Recently flagged - suspicious history,Not Fraud
user_4667,Money Transfer,17267.36,20-07-2025 13:36,Desktop-Mac,"Bangalore, IN",1,0,Frequent user - daily activity,Not Fraud
user_1532,Add Beneficiary,0,16-01-2025 18:20,Mobile-iOS,"Singapore, SG",3,0,Dormant account - reactivated,Not Fraud
user_4587,Loan Application,4536.08,07-05-2025 13:10,Mobile-iOS,"Lagos, NG",1,2,New user - no history,Fraud
user_4640,Password Change,0,25-05-2025 16:19,ATM,"Delhi, IN",1,0,Multiple device switches,Not Fraud
user_7473,Password Change,0,12-02-2025 19:29,Tablet,"Moscow, RU",2,0,Consistent single-device user,Not Fraud
user_7121,Login,0,08-08-2025 13:00,Tablet,"Bangalore, IN",5,0,Consistent single-device user,Not Fraud
user_1355,Bill Payment,138.56,27-01-2025 00:45,Tablet,"Kolkata, IN",5,0,Occasional user - sporadic activity,Not Fraud
user_7085,ATM Withdrawal,442.24,08-03-2025 10:02,Tablet,"Lagos, NG",1,0,Occasional user - sporadic activity,Not Fraud
user_5051,Online Purchase,524.07,18-01-2025 22:15,Mobile-Android,"Chicago, US",2,1,Dormant account - reactivated,Not Fraud
user_2859,Loan Application,17700.49,26-03-2025 10:21,ATM,"Sao Paulo, BR",6,0,Multiple device switches,Fraud
user_9262,Wallet Top-up,2426.57,09-06-2025 10:50,Mobile-iOS,"Sao Paulo, BR",1,2,Recently flagged - suspicious history,Not Fraud
user_7457,Bill Payment,1778.33,07-01-2025 08:51,Desktop-Windows,"Lagos, NG",4,5,Frequent user - daily activity,Not Fraud
user_3069,ATM Withdrawal,378.8,15-01-2025 07:56,Desktop-Mac,"Berlin, DE",4,0,Occasional user - sporadic activity,Not Fraud
user_2931,Bill Payment,731.97,04-05-2025 14:12,Desktop-Mac,"Toronto, CA",2,0,Regular user - consistent pattern,Not Fraud
user_3986,Loan Application,15508.74,22-02-2025 10:05,Desktop-Mac,"Mumbai, IN",9,0,Occasional user - sporadic activity,Not Fraud
user_7480,Card Swipe,47.25,01-03-2025 10:30,POS-Terminal,"Delhi, IN",7,2,Recently flagged - suspicious history,Not Fraud
user_6218,Bill Payment,2005,06-03-2025 14:58,Desktop-Mac,"Los Angeles, US",6,1,Multiple device switches,Not Fraud
user_8349,Online Purchase,84.22,09-07-2025 15:10,Tablet,"Singapore, SG",2,0,Regular user - consistent pattern,Not Fraud
user_2028,Password Change,0,01-04-2025 17:55,Mobile-Android,"Toronto, CA",1,1,Occasional user - sporadic activity,Not Fraud
user_5907,Online Purchase,2000.24,05-05-2025 03:54,Tablet,"Bangalore, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_3151,Bill Payment,2912.39,29-07-2025 14:15,Desktop-Windows,"Moscow, RU",3,1,New user - no history,Not Fraud
user_3954,Login,0,07-05-2025 11:34,Mobile-Android,"Delhi, IN",3,2,Frequent user - daily activity,Not Fraud
user_3787,Loan Application,11811.88,02-04-2025 15:22,ATM,"Moscow, RU",1,0,Recently flagged - suspicious history,Fraud
user_5504,Login,0,09-05-2025 20:21,ATM,"Berlin, DE",4,0,Occasional user - sporadic activity,Not Fraud
user_8163,Card Swipe,76.14,11-05-2025 18:01,Desktop-Windows,"Delhi, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_5999,Online Purchase,2587.48,06-04-2025 16:20,Mobile-Android,"Berlin, DE",2,0,Occasional user - sporadic activity,Not Fraud
user_1141,Money Transfer,10689.01,28-08-2025 11:50,POS-Terminal,"Delhi, IN",4,5,Consistent single-device user,Not Fraud
user_7736,Online Purchase,1769,04-01-2025 10:11,Mobile-Android,"Dubai, AE",1,0,Recently flagged - suspicious history,Not Fraud
user_3867,Loan Application,278.32,17-04-2025 00:44,Desktop-Mac,"Houston, US",3,0,Multiple device switches,Not Fraud
user_1004,ATM Withdrawal,460.09,14-01-2025 20:52,Tablet,"Mumbai, IN",1,0,Recently flagged - suspicious history,Not Fraud
user_4794,Loan Application,1543.68,26-02-2025 18:05,Mobile-iOS,"Mumbai, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_5880,Card Swipe,55.89,07-08-2025 22:14,Mobile-Android,"Beijing, CN",2,0,Occasional user - sporadic activity,Not Fraud
user_6248,Add Beneficiary,0,25-06-2025 10:07,POS-Terminal,"Delhi, IN",5,0,Multiple device switches,Not Fraud
user_7404,ATM Withdrawal,117.01,04-01-2025 14:22,Tablet,"Mumbai, IN",2,0,Multiple device switches,Not Fraud
user_3402,Online Purchase,2021.52,20-02-2025 09:55,ATM,"Delhi, IN",1,3,Recently flagged - suspicious history,Not Fraud
user_2526,Add Beneficiary,0,26-01-2025 11:12,Desktop-Mac,"Mumbai, IN",6,0,Frequent user - daily activity,Not Fraud
user_3927,Card Swipe,240.24,03-05-2025 20:33,Desktop-Mac,"Singapore, SG",4,0,Frequent user - daily activity,Not Fraud
user_5789,Bill Payment,1872.91,20-04-2025 02:17,ATM,"Los Angeles, US",2,0,Consistent single-device user,Not Fraud
user_2417,Card Swipe,313.66,28-06-2025 15:11,Mobile-iOS,"New York, US",1,0,Consistent single-device user,Not Fraud
user_5368,ATM Withdrawal,48.11,30-03-2025 14:14,Desktop-Mac,"Berlin, DE",4,0,Multiple device switches,Not Fraud
user_5186,Card Swipe,289.43,12-08-2025 23:10,Desktop-Windows,"Berlin, DE",2,0,Occasional user - sporadic activity,Not Fraud
user_1679,ATM Withdrawal,347.23,07-07-2025 09:33,POS-Terminal,"London, UK",3,4,Regular user - consistent pattern,Not Fraud
user_6552,Online Purchase,1505.08,04-05-2025 11:56,POS-Terminal,Tor Exit Node,1,0,Recently flagged - suspicious history,Fraud
user_6263,Loan Application,12087.95,19-07-2025 19:02,Mobile-iOS,"Bangalore, IN",1,1,Regular user - consistent pattern,Not Fraud
user_9007,Add Beneficiary,0,27-04-2025 18:18,Tablet,"Kolkata, IN",2,0,Consistent single-device user,Not Fraud
user_2349,Wallet Top-up,2258.56,13-08-2025 19:54,Desktop-Mac,"London, UK",2,0,Multiple device switches,Not Fraud
user_7621,Wallet Top-up,2774.23,05-04-2025 21:50,POS-Terminal,"Toronto, CA",3,0,Regular user - consistent pattern,Not Fraud
user_3443,Card Swipe,242.94,29-01-2025 17:36,Mobile-Android,"Berlin, DE",2,0,Consistent single-device user,Not Fraud
user_7308,Login,0,16-04-2025 11:15,ATM,"Singapore, SG",1,2,Frequent user - daily activity,Not Fraud
user_8277,ATM Withdrawal,458.27,07-01-2025 15:15,Desktop-Mac,"Bangalore, IN",2,0,Multiple device switches,Not Fraud
user_2970,Wallet Top-up,2799.38,16-04-2025 09:11,ATM,"Bangalore, IN",3,0,New user - no history,Not Fraud
user_1264,Wallet Top-up,1359.11,25-02-2025 16:27,Tablet,"Berlin, DE",3,2,Regular user - consistent pattern,Not Fraud
user_7794,Online Purchase,917.52,27-06-2025 19:44,Tablet,"Singapore, SG",2,0,Multiple device switches,Not Fraud
user_6286,Login,0,27-05-2025 19:40,Mobile-iOS,"Chicago, US",1,0,Recently flagged - suspicious history,Not Fraud
user_7923,Money Transfer,10924.05,08-01-2025 12:46,Desktop-Mac,"Delhi, IN",1,0,New user - no history,Not Fraud
user_3668,Loan Application,18622.1,02-05-2025 17:56,Mobile-iOS,Tor Exit Node,3,0,New user - no history,Fraud
user_9790,Bill Payment,1474.16,24-03-2025 15:26,ATM,"Houston, US",5,0,Consistent single-device user,Not Fraud
user_9747,Add Beneficiary,0,09-03-2025 19:19,Mobile-iOS,"Delhi, IN",1,0,Frequent user - daily activity,Not Fraud
user_4889,Password Change,0,27-06-2025 11:40,Mobile-Android,"Chicago, US",2,0,Multiple device switches,Not Fraud
user_3943,Money Transfer,12357.76,01-01-2025 19:28,Desktop-Windows,"London, UK",3,0,Recently flagged - suspicious history,Not Fraud
user_9398,ATM Withdrawal,332.76,07-02-2025 10:03,ATM,"Singapore, SG",3,1,Consistent single-device user,Not Fraud
user_2829,Add Beneficiary,0,02-01-2025 13:55,Desktop-Mac,"Moscow, RU",8,0,Frequent user - daily activity,Not Fraud
user_6631,Wallet Top-up,1741.8,14-01-2025 18:57,Mobile-Android,"Delhi, IN",5,2,Occasional user - sporadic activity,Not Fraud
user_2526,Password Change,0,12-01-2025 00:28,Mobile-Android,"Bangalore, IN",7,4,Multiple device switches,Fraud
user_8311,Login,0,19-05-2025 09:32,Mobile-Android,"Sydney, AU",6,4,New user - no history,Not Fraud
user_3461,Wallet Top-up,500.99,16-06-2025 22:35,ATM,"Berlin, DE",5,2,Dormant account - reactivated,Not Fraud
user_1315,Card Swipe,82.18,25-05-2025 14:37,Mobile-iOS,"Moscow, RU",2,0,New user - no history,Not Fraud
user_9844,Login,0,29-01-2025 12:37,POS-Terminal,"Moscow, RU",6,2,Occasional user - sporadic activity,Not Fraud
user_7654,Add Beneficiary,0,16-05-2025 08:35,Mobile-iOS,"Dubai, AE",1,0,Regular user - consistent pattern,Not Fraud
user_7902,Online Purchase,2019.19,25-02-2025 20:17,Desktop-Windows,"Berlin, DE",2,1,Recently flagged - suspicious history,Not Fraud
user_9551,Card Swipe,451,11-07-2025 06:00,Desktop-Windows,"Berlin, DE",7,0,Occasional user - sporadic activity,Not Fraud
user_4521,Add Beneficiary,0,29-08-2025 15:37,Mobile-iOS,"Kolkata, IN",2,0,Occasional user - sporadic activity,Not Fraud
user_5362,Loan Application,9054.42,16-01-2025 19:59,Mobile-iOS,"Moscow, RU",3,0,Occasional user - sporadic activity,Not Fraud
user_4969,Add Beneficiary,0,17-08-2025 11:54,POS-Terminal,"Toronto, CA",2,0,Multiple device switches,Not Fraud
user_9212,Money Transfer,14013.25,19-07-2025 19:50,Desktop-Windows,"Beijing, CN",9,2,Recently flagged - suspicious history,Fraud
user_9958,Bill Payment,360.98,08-05-2025 20:36,Mobile-iOS,"Sydney, AU",1,1,Multiple device switches,Not Fraud
user_4237,Bill Payment,696.31,29-04-2025 01:25,Tablet,"Berlin, DE",9,0,New user - no history,Not Fraud
user_6085,Loan Application,16341.1,20-06-2025 22:54,Mobile-iOS,"Chicago, US",1,0,Multiple device switches,Fraud
user_3716,Add Beneficiary,0,09-04-2025 15:08,Desktop-Mac,"Delhi, IN",8,3,Multiple device switches,Fraud
user_4098,Password Change,0,16-08-2025 12:37,Tablet,"Beijing, CN",1,3,Frequent user - daily activity,Not Fraud
user_8822,Add Beneficiary,0,07-05-2025 15:29,Desktop-Mac,"Moscow, RU",2,1,Regular user - consistent pattern,Not Fraud
user_2989,Online Purchase,768.15,26-07-2025 09:33,Desktop-Windows,"Singapore, SG",5,0,Frequent user - daily activity,Not Fraud
user_9648,Online Purchase,2928.26,14-04-2025 15:09,Mobile-Android,"New York, US",6,0,Regular user - consistent pattern,Not Fraud
user_7535,Bill Payment,2521.03,20-03-2025 17:04,POS-Terminal,"Beijing, CN",1,0,Recently flagged - suspicious history,Not Fraud
user_2158,Online Purchase,905.05,28-05-2025 00:33,Desktop-Mac,"Toronto, CA",6,2,Consistent single-device user,Not Fraud
user_1543,Loan Application,12277.31,21-06-2025 13:20,Desktop-Mac,"Toronto, CA",4,1,Occasional user - sporadic activity,Not Fraud
user_1186,Password Change,0,08-02-2025 16:45,Mobile-Android,"Sydney, AU",1,2,Regular user - consistent pattern,Not Fraud
user_7989,Add Beneficiary,0,09-06-2025 16:51,Desktop-Windows,"Lagos, NG",3,0,Regular user - consistent pattern,Not Fraud
user_7591,Wallet Top-up,399.47,04-04-2025 00:30,Mobile-iOS,"Moscow, RU",1,0,Multiple device switches,Fraud
user_9621,Add Beneficiary,0,13-07-2025 15:30,ATM,"Beijing, CN",4,4,Recently flagged - suspicious history,Not Fraud
user_6072,Online Purchase,2387.23,01-07-2025 11:16,Mobile-iOS,"Toronto, CA",8,1,Consistent single-device user,Not Fraud
user_6173,Add Beneficiary,0,06-05-2025 07:03,Desktop-Mac,"Houston, US",1,0,Dormant account - reactivated,Not Fraud
user_4698,Add Beneficiary,0,19-06-2025 06:36,Mobile-iOS,"Kolkata, IN",1,0,New user - no history,Not Fraud
user_4248,Wallet Top-up,1455.42,18-03-2025 09:02,POS-Terminal,"Houston, US",1,5,Recently flagged - suspicious history,Fraud
user_5695,Wallet Top-up,1828.76,07-01-2025 18:31,Desktop-Mac,"Sao Paulo, BR",2,2,Frequent user - daily activity,Not Fraud
user_2076,Login,0,24-03-2025 17:30,Mobile-Android,"Berlin, DE",3,1,Regular user - consistent pattern,Not Fraud
user_6853,Money Transfer,9692.26,10-08-2025 10:42,Tablet,"Lagos, NG",1,0,Frequent user - daily activity,Not Fraud
user_2202,Wallet Top-up,2385.38,20-05-2025 14:22,POS-Terminal,"Los Angeles, US",4,0,Consistent single-device user,Not Fraud
user_5444,Loan Application,7878.39,30-01-2025 12:38,Desktop-Mac,"New York, US",2,0,Regular user - consistent pattern,Not Fraud
user_1185,Loan Application,4954.31,21-03-2025 19:00,Desktop-Windows,"Singapore, SG",1,0,Regular user - consistent pattern,Not Fraud
user_9944,Bill Payment,538.74,23-02-2025 19:01,Tablet,"Delhi, IN",4,1,Regular user - consistent pattern,Not Fraud
user_9912,Wallet Top-up,1201.02,10-07-2025 22:40,Mobile-Android,"Beijing, CN",2,0,Multiple device switches,Not Fraud
user_6536,Money Transfer,19417.98,01-07-2025 12:44,Tablet,"Houston, US",1,0,Multiple device switches,Not Fraud
user_4110,Loan Application,19709.8,09-05-2025 11:54,Tablet,"Singapore, SG",4,2,Consistent single-device user,Fraud
user_8912,Login,0,03-07-2025 15:02,Mobile-Android,"Moscow, RU",3,0,Recently flagged - suspicious history,Not Fraud
user_2505,Online Purchase,2043.84,07-04-2025 21:51,Mobile-Android,"Los Angeles, US",2,0,Regular user - consistent pattern,Not Fraud
user_4948,Bill Payment,1976.13,09-01-2025 07:41,Desktop-Windows,"Kolkata, IN",4,1,Occasional user - sporadic activity,Not Fraud
user_1296,Password Change,0,23-06-2025 10:57,Mobile-Android,"Bangalore, IN",8,0,Recently flagged - suspicious history,Not Fraud
user_9713,Bill Payment,2756.01,12-07-2025 20:05,Mobile-Android,"Toronto, CA",4,2,Dormant account - reactivated,Not Fraud
user_5461,Add Beneficiary,0,10-04-2025 20:31,Desktop-Mac,"Chicago, US",2,0,Multiple device switches,Not Fraud
user_6952,Online Purchase,2928.79,09-07-2025 08:24,Tablet,"Toronto, CA",1,0,Consistent single-device user,Not Fraud
user_9469,Add Beneficiary,0,14-01-2025 03:59,Desktop-Mac,"London, UK",2,0,Regular user - consistent pattern,Not Fraud
user_1721,Bill Payment,2194.15,12-06-2025 20:05,Desktop-Mac,"London, UK",1,0,New user - no history,Not Fraud
user_4544,Loan Application,923.84,26-07-2025 07:10,POS-Terminal,"London, UK",1,0,Regular user - consistent pattern,Not Fraud
user_5297,Password Change,0,28-04-2025 08:12,ATM,"Mumbai, IN",2,0,Frequent user - daily activity,Not Fraud
user_4058,Add Beneficiary,0,17-05-2025 02:39,Desktop-Mac,"New York, US",5,0,Consistent single-device user,Not Fraud
